booking_date,channel,category,geography,bookings,transacted_value,revenue,spend,profit
2024-01-25,SEM,FLIGHT + HOTEL,ES,89,206463,22614,13246,9368
2024-01-25,SEM,FLIGHT + HOTEL,FR,157,253737,17821,13783,4038
2024-01-25,SEM,FLIGHT + HOTEL,GB,53,77017,4201,4012,189
2024-01-25,SEM,FLIGHT + HOTEL,IT,159,320200,27332,22403,4929
2024-01-25,SEM,FLIGHT + HOTEL,OTHER,67,99622,10976,7764,3212
2024-01-25,SEM,HOTEL,DE,18,6454,788,442,346
2024-01-25,SEM,HOTEL,ES,3,1166,164,96,68
2024-01-25,SEM,HOTEL,FR,102,42114,5531,4498,1033
2024-01-25,SEM,HOTEL,GB,18,5985,620,624,-4
2024-01-25,SEM,HOTEL,IT,56,17535,1847,1312,535
2024-01-25,SEM,HOTEL,OTHER,5,4075,400,91,309
2024-01-25,SEO,FLIGHT,DE,80,37773,1483,0,1483
2024-01-25,SEO,FLIGHT,ES,10,3689,177,0,177
2024-01-25,SEO,FLIGHT,FR,44,34152,1306,0,1306
2024-01-25,SEO,FLIGHT,GB,38,19733,988,0,988
2024-01-25,SEO,FLIGHT,IT,57,28652,1281,0,1281
2024-01-25,SEO,FLIGHT,OTHER,17,16421,980,0,980
2024-01-25,SEO,FLIGHT + HOTEL,DE,22,29180,3007,0,3007
2024-01-25,SEO,FLIGHT + HOTEL,ES,36,95358,8001,0,8001
2024-01-25,SEO,FLIGHT + HOTEL,FR,93,118559,10532,0,10532
2024-01-25,SEO,FLIGHT + HOTEL,GB,15,23905,1888,0,1888
2024-01-25,SEO,FLIGHT + HOTEL,IT,46,81655,8014,0,8014
2024-01-25,SEO,FLIGHT + HOTEL,OTHER,5,8903,1083,0,1083
2024-01-25,SEO,HOTEL,DE,12,6669,735,0,735
2024-01-25,SEO,HOTEL,ES,5,2181,232,0,232
2024-01-25,SEO,HOTEL,FR,40,16309,1570,0,1570
2024-01-25,SEO,HOTEL,GB,14,6018,719,0,719
2024-01-25,SEO,HOTEL,IT,26,9639,818,0,818
2024-01-25,SEO,HOTEL,OTHER,5,943,122,0,122
2024-01-26,DIRECT,FLIGHT,DE,143,61988,1730,0,1730
2024-01-26,DIRECT,FLIGHT,ES,43,36339,774,0,774
2024-01-26,DIRECT,FLIGHT,FR,79,57087,1399,0,1399
2024-01-26,DIRECT,FLIGHT,GB,56,26948,786,0,786
2024-01-26,DIRECT,FLIGHT,IT,60,30265,1097,0,1097
2024-01-26,DIRECT,FLIGHT,OTHER,62,26359,1117,0,1117
2024-01-26,DIRECT,FLIGHT + HOTEL,DE,20,24213,1838,0,1838
2024-01-26,DIRECT,FLIGHT + HOTEL,ES,80,212174,16866,0,16866
2024-01-26,DIRECT,FLIGHT + HOTEL,FR,179,252929,14372,0,14372
2024-01-26,DIRECT,FLIGHT + HOTEL,GB,20,18785,2112,0,2112
2024-01-26,DIRECT,FLIGHT + HOTEL,IT,33,68915,5786,0,5786
2024-01-26,DIRECT,FLIGHT + HOTEL,OTHER,17,22654,2800,0,2800
2024-01-26,DIRECT,HOTEL,DE,26,8868,996,0,996
2024-01-26,DIRECT,HOTEL,ES,17,11515,1252,0,1252
2024-01-26,DIRECT,HOTEL,FR,126,34655,3405,0,3405
2024-01-26,DIRECT,HOTEL,GB,21,4197,575,0,575
2024-01-26,DIRECT,HOTEL,IT,39,17457,1471,0,1471
2024-01-26,DIRECT,HOTEL,OTHER,13,6813,553,0,553
2024-01-26,META,FLIGHT,DE,242,193698,1556,2812,-1256
2024-01-26,META,FLIGHT,ES,252,234293,6402,3475,2927
2024-01-26,META,FLIGHT,FR,391,328899,10329,7207,3122
2024-01-26,META,FLIGHT,GB,126,44435,1612,789,823
2024-01-26,META,FLIGHT,IT,168,159226,3347,1525,1822
2024-01-26,META,FLIGHT,OTHER,1070,796735,20447,19382,1065
2024-01-26,META,FLIGHT + HOTEL,DE,3,8043,570,198,372
2024-01-26,META,FLIGHT + HOTEL,ES,8,18712,1412,950,462
2024-01-26,META,FLIGHT + HOTEL,FR,29,39324,2372,2011,361
2024-01-26,META,FLIGHT + HOTEL,GB,1,613,48,0,48
2024-01-26,META,FLIGHT + HOTEL,IT,7,16055,1587,251,1336
2024-01-26,META,FLIGHT + HOTEL,OTHER,15,28639,3587,1213,2374
2024-01-26,META,HOTEL,DE,6,2686,187,98,89
2024-01-26,META,HOTEL,ES,7,4149,420,97,323
2024-01-26,META,HOTEL,FR,26,19356,1860,913,947
2024-01-26,META,HOTEL,GB,6,899,339,29,310
2024-01-26,META,HOTEL,IT,29,16335,1303,273,1030
2024-01-26,META,HOTEL,OTHER,20,11307,1050,209,841
2024-01-26,SEM,FLIGHT,DE,194,72701,3928,3045,883
2024-01-26,SEM,FLIGHT,ES,23,15862,1301,1074,227
2024-01-26,SEM,FLIGHT,FR,79,44036,2395,3785,-1390
2024-01-26,SEM,FLIGHT,GB,174,87256,6467,4700,1767
2024-01-26,SEM,FLIGHT,IT,54,44496,1611,1632,-21
2024-01-26,SEM,FLIGHT,OTHER,107,41006,2646,3869,-1223
2024-01-26,SEM,FLIGHT + HOTEL,DE,109,201702,14494,8344,6150
2024-01-26,SEM,FLIGHT + HOTEL,ES,104,210847,16177,11544,4633
2024-01-26,SEM,FLIGHT + HOTEL,FR,216,267870,19893,16505,3388
2024-01-26,SEM,FLIGHT + HOTEL,GB,31,38879,4326,2419,1907
2024-01-26,SEM,FLIGHT + HOTEL,IT,131,316200,24475,13975,10500
2024-01-26,SEM,FLIGHT + HOTEL,OTHER,60,94971,8951,6193,2758
2024-01-26,SEM,HOTEL,DE,20,9387,1326,584,742
2024-01-26,SEM,HOTEL,ES,6,2073,349,131,218
2024-01-26,SEM,HOTEL,FR,76,19272,1900,4112,-2212
2024-01-26,SEM,HOTEL,GB,24,7926,827,620,207
2024-01-26,SEM,HOTEL,IT,53,18345,1828,1513,315
2024-01-26,SEM,HOTEL,OTHER,6,5372,593,68,525
2024-01-26,SEO,FLIGHT,DE,61,30863,2260,0,2260
2024-01-26,SEO,FLIGHT,ES,11,5907,583,0,583
2024-01-26,SEO,FLIGHT,FR,23,18544,1750,0,1750
2024-01-26,SEO,FLIGHT,GB,42,31590,999,0,999
2024-01-26,SEO,FLIGHT,IT,25,14510,280,0,280
2024-01-26,SEO,FLIGHT,OTHER,17,11356,1089,0,1089
2024-01-26,SEO,FLIGHT + HOTEL,DE,12,25885,2136,0,2136
2024-01-26,SEO,FLIGHT + HOTEL,ES,47,99908,8015,0,8015
2024-01-26,SEO,FLIGHT + HOTEL,FR,81,130332,9566,0,9566
2024-01-26,SEO,FLIGHT + HOTEL,GB,1,1411,134,0,134
2024-01-26,SEO,FLIGHT + HOTEL,IT,47,94490,8048,0,8048
2024-01-26,SEO,FLIGHT + HOTEL,OTHER,5,11973,984,0,984
2024-01-26,SEO,HOTEL,DE,8,1191,145,0,145
2024-01-26,SEO,HOTEL,ES,3,3637,299,0,299
2024-01-26,SEO,HOTEL,FR,70,23123,3546,0,3546
2024-01-26,SEO,HOTEL,GB,13,3030,439,0,439
2024-01-26,SEO,HOTEL,IT,25,9771,1012,0,1012
2024-01-26,SEO,HOTEL,OTHER,0,0,0,0,0
2024-01-27,DIRECT,FLIGHT,DE,106,42598,1222,0,1222
2024-01-27,DIRECT,FLIGHT,ES,42,11350,303,0,303
2024-01-27,DIRECT,FLIGHT,FR,56,47053,2352,0,2352
2024-01-27,DIRECT,FLIGHT,GB,49,17674,686,0,686
2024-01-27,DIRECT,FLIGHT,IT,45,21700,791,0,791
2024-01-27,DIRECT,FLIGHT,OTHER,62,22437,1645,0,1645
2024-01-27,DIRECT,FLIGHT + HOTEL,DE,50,80285,7292,0,7292
2024-01-27,DIRECT,FLIGHT + HOTEL,ES,94,216529,17851,0,17851
2024-01-27,DIRECT,FLIGHT + HOTEL,FR,153,181851,11366,0,11366
2024-01-27,DIRECT,FLIGHT + HOTEL,GB,27,23029,2112,0,2112
2024-01-27,DIRECT,FLIGHT + HOTEL,IT,62,116440,8188,0,8188
2024-01-27,DIRECT,FLIGHT + HOTEL,OTHER,20,54459,4419,0,4419
2024-01-27,DIRECT,HOTEL,DE,37,11642,1850,0,1850
2024-01-27,DIRECT,HOTEL,ES,20,9471,1151,0,1151
2024-01-27,DIRECT,HOTEL,FR,89,47111,4720,0,4720
2024-01-27,DIRECT,HOTEL,GB,13,5514,617,0,617
2024-01-27,DIRECT,HOTEL,IT,52,18335,1514,0,1514
2024-01-27,DIRECT,HOTEL,OTHER,12,2400,265,0,265
2024-01-27,META,FLIGHT,DE,226,183681,5147,3020,2127
2024-01-27,META,FLIGHT,ES,240,163867,4833,2943,1890
2024-01-27,META,FLIGHT,FR,370,400356,8565,6997,1568
2024-01-27,META,FLIGHT,GB,83,42769,1892,645,1247
2024-01-27,META,FLIGHT,IT,145,144141,4952,1901,3051
2024-01-27,META,FLIGHT,OTHER,934,717929,20402,17028,3374
2024-01-27,META,FLIGHT + HOTEL,DE,4,6704,809,0,809
2024-01-27,META,FLIGHT + HOTEL,ES,4,12032,1143,121,1022
2024-01-27,META,FLIGHT + HOTEL,FR,32,51687,4876,2381,2495
2024-01-27,META,FLIGHT + HOTEL,GB,2,1395,193,35,158
2024-01-27,META,FLIGHT + HOTEL,IT,11,17657,1441,742,699
2024-01-27,META,FLIGHT + HOTEL,OTHER,10,19433,1636,1099,537
2024-01-27,META,HOTEL,DE,5,4733,397,516,-119
2024-01-27,META,HOTEL,ES,15,9725,897,494,403
2024-01-27,META,HOTEL,FR,37,31984,2750,2553,197
2024-01-27,META,HOTEL,GB,6,1245,187,40,147
2024-01-27,META,HOTEL,IT,21,16684,1393,341,1052
2024-01-27,META,HOTEL,OTHER,22,19075,2040,369,1671
2024-01-27,SEM,FLIGHT,DE,162,77091,5551,2917,2634
2024-01-27,SEM,FLIGHT,ES,13,9934,1001,532,469
2024-01-27,SEM,FLIGHT,FR,38,34714,1966,2284,-318
2024-01-27,SEM,FLIGHT,GB,93,54708,2083,2326,-243
2024-01-27,SEM,FLIGHT,IT,45,38352,776,1155,-379
2024-01-27,SEM,FLIGHT,OTHER,80,32015,2962,3199,-237
2024-01-27,SEM,FLIGHT + HOTEL,DE,79,108660,8777,8480,297
2024-01-27,SEM,FLIGHT + HOTEL,ES,114,227578,18858,11301,7557
2024-01-27,SEM,FLIGHT + HOTEL,FR,178,266380,20574,15706,4868
2024-01-27,SEM,FLIGHT + HOTEL,GB,57,67398,9051,4757,4294
2024-01-27,SEM,FLIGHT + HOTEL,IT,162,356155,36721,20326,16395
2024-01-27,SEM,FLIGHT + HOTEL,OTHER,43,60764,6400,5407,993
2024-01-27,SEM,HOTEL,DE,16,6675,816,617,199
2024-01-27,SEM,HOTEL,ES,5,1544,140,112,28
2024-01-27,SEM,HOTEL,FR,66,23202,2192,4163,-1971
2024-01-27,SEM,HOTEL,GB,12,2276,377,351,26
2024-01-27,SEM,HOTEL,IT,39,21479,1776,1101,675
2024-01-27,SEM,HOTEL,OTHER,13,10092,1164,319,845
2024-01-27,SEO,FLIGHT,DE,82,26392,2079,0,2079
2024-01-27,SEO,FLIGHT,ES,11,5874,253,0,253
2024-01-27,SEO,FLIGHT,FR,20,12384,924,0,924
2024-01-27,SEO,FLIGHT,GB,38,15001,691,0,691
2024-01-27,SEO,FLIGHT,IT,28,25651,434,0,434
2024-01-27,SEO,FLIGHT,OTHER,7,4365,487,0,487
2024-01-27,SEO,FLIGHT + HOTEL,DE,25,48297,4117,0,4117
2024-01-27,SEO,FLIGHT + HOTEL,ES,34,106794,7733,0,7733
2024-01-27,SEO,FLIGHT + HOTEL,FR,75,99663,9127,0,9127
2024-01-27,SEO,FLIGHT + HOTEL,GB,6,10280,1310,0,1310
2024-01-27,SEO,FLIGHT + HOTEL,IT,50,129917,9805,0,9805
2024-01-27,SEO,FLIGHT + HOTEL,OTHER,6,14798,803,0,803
2024-01-27,SEO,HOTEL,DE,8,2191,194,0,194
2024-01-27,SEO,HOTEL,ES,5,3346,417,0,417
2024-01-27,SEO,HOTEL,FR,59,27534,2560,0,2560
2024-01-27,SEO,HOTEL,GB,4,2710,318,0,318
2024-01-27,SEO,HOTEL,IT,21,4255,406,0,406
2024-01-27,SEO,HOTEL,OTHER,3,1121,95,0,95
2024-01-28,DIRECT,FLIGHT,DE,148,49152,1829,0,1829
2024-01-28,DIRECT,FLIGHT,ES,89,48885,2477,0,2477
2024-01-28,DIRECT,FLIGHT,FR,63,58399,628,0,628
2024-01-28,DIRECT,FLIGHT,GB,54,42480,937,0,937
2024-01-28,DIRECT,FLIGHT,IT,57,26217,1386,0,1386
2024-01-28,DIRECT,FLIGHT,OTHER,52,42198,2351,0,2351
2024-01-28,DIRECT,FLIGHT + HOTEL,DE,53,76295,6918,0,6918
2024-01-28,DIRECT,FLIGHT + HOTEL,ES,130,287443,30461,0,30461
2024-01-28,DIRECT,FLIGHT + HOTEL,FR,168,316962,21250,0,21250
2024-01-28,DIRECT,FLIGHT + HOTEL,GB,20,32311,3430,0,3430
2024-01-28,DIRECT,FLIGHT + HOTEL,IT,75,147900,12062,0,12062
2024-01-28,DIRECT,FLIGHT + HOTEL,OTHER,15,35319,3918,0,3918
2024-01-28,DIRECT,HOTEL,DE,24,8825,1093,0,1093
2024-01-28,DIRECT,HOTEL,ES,33,21432,2238,0,2238
2024-01-28,DIRECT,HOTEL,FR,95,51593,5635,0,5635
2024-01-28,DIRECT,HOTEL,GB,15,2995,414,0,414
2024-01-28,DIRECT,HOTEL,IT,45,19481,1648,0,1648
2024-01-28,DIRECT,HOTEL,OTHER,15,15391,1727,0,1727
2024-01-28,META,FLIGHT,DE,179,180611,3012,2498,514
2024-01-28,META,FLIGHT,ES,343,321911,9354,5147,4207
2024-01-28,META,FLIGHT,FR,612,493120,13459,7710,5749
2024-01-28,META,FLIGHT,GB,109,50625,2748,835,1913
2024-01-28,META,FLIGHT,IT,166,152601,6066,2648,3418
2024-01-28,META,FLIGHT,OTHER,1162,813318,31056,21099,9957
2024-01-28,META,FLIGHT + HOTEL,DE,2,4843,464,42,422
2024-01-28,META,FLIGHT + HOTEL,ES,6,7748,1029,627,402
2024-01-28,META,FLIGHT + HOTEL,FR,22,43782,4539,2257,2282
2024-01-28,META,FLIGHT + HOTEL,GB,2,1872,178,85,93
2024-01-28,META,FLIGHT + HOTEL,IT,11,18640,2299,352,1947
2024-01-28,META,FLIGHT + HOTEL,OTHER,19,29506,2918,1483,1435
2024-01-28,META,HOTEL,DE,6,4374,424,0,424
2024-01-28,META,HOTEL,ES,28,12181,1381,613,768
2024-01-28,META,HOTEL,FR,60,42838,4186,2684,1502
2024-01-28,META,HOTEL,GB,14,3130,289,49,240
2024-01-28,META,HOTEL,IT,29,11367,1197,418,779
2024-01-28,META,HOTEL,OTHER,20,14199,1637,338,1299
2024-01-28,SEM,FLIGHT,DE,173,90207,5213,3539,1674
2024-01-28,SEM,FLIGHT,ES,27,16989,1354,1182,172
2024-01-28,SEM,FLIGHT,FR,66,60777,2985,3521,-536
2024-01-28,SEM,FLIGHT,GB,125,64954,2676,3957,-1281
2024-01-28,SEM,FLIGHT,IT,74,69285,1953,1706,247
2024-01-28,SEM,FLIGHT,OTHER,63,37538,3654,2716,938
2024-01-28,SEM,FLIGHT + HOTEL,DE,122,233062,24236,9949,14287
2024-01-28,SEM,FLIGHT + HOTEL,ES,118,283775,26137,15385,10752
2024-01-28,SEM,FLIGHT + HOTEL,FR,253,294913,25281,22393,2888
2024-01-28,SEM,FLIGHT + HOTEL,GB,68,89618,11015,8275,2740
2024-01-28,SEM,FLIGHT + HOTEL,IT,281,644403,58578,39434,19144
2024-01-28,SEM,FLIGHT + HOTEL,OTHER,55,99308,9797,6581,3216
2024-01-28,SEM,HOTEL,DE,23,9845,1564,634,930
2024-01-28,SEM,HOTEL,ES,12,7777,1104,424,680
2024-01-28,SEM,HOTEL,FR,95,53407,7219,5691,1528
2024-01-28,SEM,HOTEL,GB,14,4533,441,391,50
2024-01-28,SEM,HOTEL,IT,40,21764,2162,1184,978
2024-01-28,SEM,HOTEL,OTHER,4,3433,532,208,324
2024-01-28,SEO,FLIGHT,DE,64,22361,2175,0,2175
2024-01-28,SEO,FLIGHT,ES,16,9380,858,0,858
2024-01-28,SEO,FLIGHT,FR,31,14936,1475,0,1475
2024-01-28,SEO,FLIGHT,GB,32,21932,585,0,585
2024-01-28,SEO,FLIGHT,IT,41,22012,400,0,400
2024-01-28,SEO,FLIGHT,OTHER,17,13681,1658,0,1658
2024-01-28,SEO,FLIGHT + HOTEL,DE,17,28810,3617,0,3617
2024-01-28,SEO,FLIGHT + HOTEL,ES,64,179748,10090,0,10090
2024-01-28,SEO,FLIGHT + HOTEL,FR,84,133472,9163,0,9163
2024-01-28,SEO,FLIGHT + HOTEL,GB,7,11455,901,0,901
2024-01-28,SEO,FLIGHT + HOTEL,IT,67,124067,11596,0,11596
2024-01-28,SEO,FLIGHT + HOTEL,OTHER,11,26437,2826,0,2826
2024-01-28,SEO,HOTEL,DE,10,5753,591,0,591
2024-01-28,SEO,HOTEL,ES,6,2377,229,0,229
2024-01-28,SEO,HOTEL,FR,40,24634,3059,0,3059
2024-01-28,SEO,HOTEL,GB,9,4057,861,0,861
2024-01-28,SEO,HOTEL,IT,23,10402,956,0,956
2024-01-28,SEO,HOTEL,OTHER,1,49,2,0,2
2024-01-29,DIRECT,FLIGHT,DE,126,50208,2221,0,2221
2024-01-29,DIRECT,FLIGHT,ES,144,51667,632,0,632
2024-01-29,DIRECT,FLIGHT,FR,89,52591,1926,0,1926
2024-01-29,DIRECT,FLIGHT,GB,84,46853,1804,0,1804
2024-01-29,DIRECT,FLIGHT,IT,85,53133,1612,0,1612
2024-01-29,DIRECT,FLIGHT,OTHER,60,37356,2017,0,2017
2024-01-29,DIRECT,FLIGHT + HOTEL,DE,65,90153,7720,0,7720
2024-01-29,DIRECT,FLIGHT + HOTEL,ES,162,377356,29794,0,29794
2024-01-29,DIRECT,FLIGHT + HOTEL,FR,151,259641,15080,0,15080
2024-01-29,DIRECT,FLIGHT + HOTEL,GB,25,38919,4291,0,4291
2024-01-29,DIRECT,FLIGHT + HOTEL,IT,74,157619,15160,0,15160
2024-01-29,DIRECT,FLIGHT + HOTEL,OTHER,14,21953,1808,0,1808
2024-01-29,DIRECT,HOTEL,DE,29,12583,1405,0,1405
2024-01-29,DIRECT,HOTEL,ES,33,13679,1714,0,1714
2024-01-29,DIRECT,HOTEL,FR,63,16753,2070,0,2070
2024-01-29,DIRECT,HOTEL,GB,18,5473,1180,0,1180
2024-01-29,DIRECT,HOTEL,IT,52,32693,3097,0,3097
2024-01-29,DIRECT,HOTEL,OTHER,9,2509,364,0,364
2024-01-29,META,FLIGHT,DE,206,124625,3168,2077,1091
2024-01-29,META,FLIGHT,ES,372,304038,6885,5788,1097
2024-01-29,META,FLIGHT,FR,517,403923,9913,9131,782
2024-01-29,META,FLIGHT,GB,116,66376,2226,918,1308
2024-01-29,META,FLIGHT,IT,167,174727,4119,2691,1428
2024-01-29,META,FLIGHT,OTHER,1481,903083,22766,18808,3958
2024-01-29,META,FLIGHT + HOTEL,DE,1,5484,549,0,549
2024-01-29,META,FLIGHT + HOTEL,ES,3,4597,472,0,472
2024-01-29,META,FLIGHT + HOTEL,FR,30,37295,3371,1088,2283
2024-01-29,META,FLIGHT + HOTEL,GB,1,1407,182,117,65
2024-01-29,META,FLIGHT + HOTEL,IT,4,8713,661,104,557
2024-01-29,META,FLIGHT + HOTEL,OTHER,17,32615,3965,2073,1892
2024-01-29,META,HOTEL,DE,6,894,67,55,12
2024-01-29,META,HOTEL,ES,16,12002,1220,242,978
2024-01-29,META,HOTEL,FR,52,49623,4502,2909,1593
2024-01-29,META,HOTEL,GB,10,5473,571,50,521
2024-01-29,META,HOTEL,IT,24,10941,939,455,484
2024-01-29,META,HOTEL,OTHER,14,19336,1325,741,584
2024-01-29,SEM,FLIGHT,DE,248,95764,7494,4015,3479
2024-01-29,SEM,FLIGHT,ES,21,9932,657,993,-336
2024-01-29,SEM,FLIGHT,FR,67,32669,1352,3105,-1753
2024-01-29,SEM,FLIGHT,GB,150,68180,3195,4324,-1129
2024-01-29,SEM,FLIGHT,IT,72,43927,1520,2034,-514
2024-01-29,SEM,FLIGHT,OTHER,83,40708,2864,4202,-1338
2024-01-29,SEM,FLIGHT + HOTEL,DE,118,189438,17617,8469,9148
2024-01-29,SEM,FLIGHT + HOTEL,ES,114,282310,19351,14893,4458
2024-01-29,SEM,FLIGHT + HOTEL,FR,151,215423,15429,12929,2500
2024-01-29,SEM,FLIGHT + HOTEL,GB,65,63053,6639,4172,2467
2024-01-29,SEM,FLIGHT + HOTEL,IT,242,486557,49153,27713,21440
2024-01-29,SEM,FLIGHT + HOTEL,OTHER,52,92378,9007,4390,4617
2024-01-29,SEM,HOTEL,DE,30,19511,2367,856,1511
2024-01-29,SEM,HOTEL,ES,9,3709,503,306,197
2024-01-29,SEM,HOTEL,FR,90,30717,3323,4785,-1462
2024-01-29,SEM,HOTEL,GB,23,12190,1667,827,840
2024-01-29,SEM,HOTEL,IT,53,34257,3516,1235,2281
2024-01-29,SEM,HOTEL,OTHER,9,3373,400,238,162
2024-01-29,SEO,FLIGHT,DE,96,28386,1571,0,1571
2024-01-29,SEO,FLIGHT,ES,11,5526,180,0,180
2024-01-29,SEO,FLIGHT,FR,34,28927,2136,0,2136
2024-01-29,SEO,FLIGHT,GB,53,30009,1719,0,1719
2024-01-29,SEO,FLIGHT,IT,59,26496,560,0,560
2024-01-29,SEO,FLIGHT,OTHER,20,12143,1024,0,1024
2024-01-29,SEO,FLIGHT + HOTEL,DE,26,52587,6172,0,6172
2024-01-29,SEO,FLIGHT + HOTEL,ES,63,219961,14902,0,14902
2024-01-29,SEO,FLIGHT + HOTEL,FR,56,78196,7718,0,7718
2024-01-29,SEO,FLIGHT + HOTEL,GB,7,7593,309,0,309
2024-01-29,SEO,FLIGHT + HOTEL,IT,54,121317,9564,0,9564
2024-01-29,SEO,FLIGHT + HOTEL,OTHER,3,8386,778,0,778
2024-01-29,SEO,HOTEL,DE,12,7555,931,0,931
2024-01-29,SEO,HOTEL,ES,5,4610,395,0,395
2024-01-29,SEO,HOTEL,FR,74,37494,4570,0,4570
2024-01-29,SEO,HOTEL,GB,9,1817,286,0,286
2024-01-29,SEO,HOTEL,IT,33,18966,1798,0,1798
2024-01-29,SEO,HOTEL,OTHER,7,2446,320,0,320
2024-01-30,DIRECT,FLIGHT,DE,194,61874,2606,0,2606
2024-01-30,DIRECT,FLIGHT,ES,115,29720,1471,0,1471
2024-01-30,DIRECT,FLIGHT,FR,73,51687,2297,0,2297
2024-01-30,DIRECT,FLIGHT,GB,95,49326,2144,0,2144
2024-01-30,DIRECT,FLIGHT,IT,87,34762,799,0,799
2024-01-30,DIRECT,FLIGHT,OTHER,63,21357,1624,0,1624
2024-01-30,DIRECT,FLIGHT + HOTEL,DE,69,103235,10021,0,10021
2024-01-30,DIRECT,FLIGHT + HOTEL,ES,121,251723,25756,0,25756
2024-01-30,DIRECT,FLIGHT + HOTEL,FR,183,250110,17621,0,17621
2024-01-30,DIRECT,FLIGHT + HOTEL,GB,32,27210,3427,0,3427
2024-01-30,DIRECT,FLIGHT + HOTEL,IT,90,203189,17763,0,17763
2024-01-30,DIRECT,FLIGHT + HOTEL,OTHER,12,21787,2030,0,2030
2024-01-30,DIRECT,HOTEL,DE,20,13214,1627,0,1627
2024-01-30,DIRECT,HOTEL,ES,15,6250,706,0,706
2024-01-30,DIRECT,HOTEL,FR,106,47480,4942,0,4942
2024-01-30,DIRECT,HOTEL,GB,19,5973,683,0,683
2024-01-30,DIRECT,HOTEL,IT,35,31567,2745,0,2745
2024-01-30,DIRECT,HOTEL,OTHER,22,12541,1427,0,1427
2024-01-30,META,FLIGHT,DE,254,166999,3797,3611,186
2024-01-30,META,FLIGHT,ES,388,346194,8279,5464,2815
2024-01-30,META,FLIGHT,FR,529,479417,11175,9069,2106
2024-01-30,META,FLIGHT,GB,130,85757,2779,928,1851
2024-01-30,META,FLIGHT,IT,203,224972,5630,2671,2959
2024-01-30,META,FLIGHT,OTHER,1639,1134657,25762,22582,3180
2024-01-30,META,FLIGHT + HOTEL,DE,2,4755,263,63,200
2024-01-30,META,FLIGHT + HOTEL,ES,8,10527,1562,560,1002
2024-01-30,META,FLIGHT + HOTEL,FR,28,32848,3369,1286,2083
2024-01-30,META,FLIGHT + HOTEL,GB,1,2422,199,0,199
2024-01-30,META,FLIGHT + HOTEL,IT,11,26223,3064,494,2570
2024-01-30,META,FLIGHT + HOTEL,OTHER,11,17997,1551,579,972
2024-01-30,META,HOTEL,DE,10,4390,420,133,287
2024-01-30,META,HOTEL,ES,13,6126,759,242,517
2024-01-30,META,HOTEL,FR,55,47199,3587,1764,1823
2024-01-30,META,HOTEL,GB,10,4389,380,110,270
2024-01-30,META,HOTEL,IT,33,25043,2524,427,2097
2024-01-30,META,HOTEL,OTHER,16,10862,1141,112,1029
2024-01-30,SEM,FLIGHT,DE,231,93317,5275,3568,1707
2024-01-30,SEM,FLIGHT,ES,24,16318,973,1288,-315
2024-01-30,SEM,FLIGHT,FR,61,36443,2231,3540,-1309
2024-01-30,SEM,FLIGHT,GB,202,91899,3740,5021,-1281
2024-01-30,SEM,FLIGHT,IT,102,64794,2703,2853,-150
2024-01-30,SEM,FLIGHT,OTHER,72,53160,3963,3638,325
2024-01-30,SEM,FLIGHT + HOTEL,DE,96,213069,18757,7207,11550
2024-01-30,SEM,FLIGHT + HOTEL,ES,119,209260,20255,12497,7758
2024-01-30,SEM,FLIGHT + HOTEL,FR,199,331030,22963,17103,5860
2024-01-30,SEM,FLIGHT + HOTEL,GB,67,74320,7853,4168,3685
2024-01-30,SEM,FLIGHT + HOTEL,IT,247,481380,46559,22391,24168
2024-01-30,SEM,FLIGHT + HOTEL,OTHER,42,64710,6359,4793,1566
2024-01-30,SEM,HOTEL,DE,19,11798,1267,530,737
2024-01-30,SEM,HOTEL,ES,10,11822,748,291,457
2024-01-30,SEM,HOTEL,FR,69,36589,5032,3421,1611
2024-01-30,SEM,HOTEL,GB,24,7634,1020,886,134
2024-01-30,SEM,HOTEL,IT,62,38531,4018,1768,2250
2024-01-30,SEM,HOTEL,OTHER,18,11943,1635,398,1237
2024-01-30,SEO,FLIGHT,DE,98,33100,1209,0,1209
2024-01-30,SEO,FLIGHT,ES,8,2688,183,0,183
2024-01-30,SEO,FLIGHT,FR,22,18688,885,0,885
2024-01-30,SEO,FLIGHT,GB,48,22521,573,0,573
2024-01-30,SEO,FLIGHT,IT,68,52228,1469,0,1469
2024-01-30,SEO,FLIGHT,OTHER,16,8850,626,0,626
2024-01-30,SEO,FLIGHT + HOTEL,DE,25,44584,3053,0,3053
2024-01-30,SEO,FLIGHT + HOTEL,ES,54,148188,9127,0,9127
2024-01-30,SEO,FLIGHT + HOTEL,FR,69,98720,8791,0,8791
2024-01-30,SEO,FLIGHT + HOTEL,GB,18,28713,2374,0,2374
2024-01-30,SEO,FLIGHT + HOTEL,IT,62,123247,10424,0,10424
2024-01-30,SEO,FLIGHT + HOTEL,OTHER,5,12687,1024,0,1024
2024-01-30,SEO,HOTEL,DE,7,2459,238,0,238
2024-01-30,SEO,HOTEL,ES,7,4262,113,0,113
2024-01-30,SEO,HOTEL,FR,60,18995,1992,0,1992
2024-01-30,SEO,HOTEL,GB,7,1593,189,0,189
2024-01-30,SEO,HOTEL,IT,26,11050,1040,0,1040
2024-01-30,SEO,HOTEL,OTHER,2,976,129,0,129
2024-01-31,DIRECT,FLIGHT,DE,173,89469,2506,0,2506
2024-01-31,DIRECT,FLIGHT,ES,84,36023,1427,0,1427
